County;Municipality;ID;Discovered;Site_type;Name;Period;Arrow_transverse;Arrow_single_edged;Arrow_A;Arrow_B;Arrow_C;Arrow_D;Arrow_bifacial;Flint_spear;Flint_dagger;Flint_sickle;Slate_arrow_rhombic;Slate_knife;Slate_spear;Slate_sawed;Quartz_present;Core_shell_disc;Core_cylindrical;Core_conical;Core_keeled;Axe_flint_core;Axe_noestvet;Axe_pecked;Axe_limhamn;Axe_vespestad;Axe_vestlands;Axe_flint_pointbutt;Axe_flint_thickbutt;Axe_flint_thinbutt;Axe_flint_thinblade;Club_starshaped;Club_round;Battleaxe_BAC;Battleaxe_TRB_EN;Battleaxe_TRB_MN;Flake_polished;Bone_tool;Amber;Metal;Pendant_threesided;Pendant_LN;Grinding_stone_knuckle;Pottery_present;Reference
Vestland;Radoey;B14500,_B14505;1985;Settlement;Kotedalen_phase_11;F4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Olsen_1992
Vestland;Radoey;B14500,_B14505;1985;Settlement;Kotedalen_phase_12;EN;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Olsen_1992
Vestland;Radoey;B14500,_B14505;1985;Settlement;Kotedalen_phase_13;EN;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Olsen_1992
Vestland;Radoey;B14500,_B14505;1985;Settlement;Kotedalen_phase_14;MNA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Olsen_1992
Vestland;Radoey;B14500,_B14505;1985;Settlement;Kotedalen_phase_15;MNA;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Olsen_1992
Vestland;Radoey;B14500,_B14505;1985;Settlement;Kotedalen_phase_16;MNB;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Olsen_1992
Vestland;Radoey;B11259,_B11420,_B11449;;Settlement;Ytsteboe;N;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bakka_1993
Vestland;Vaksdal;B8600;1931;Settlement;Skipshelleren_Lag_4-5;N;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Boee_1934
Vestland;Oeygarden;B14629;1990;Settlement;Hidlaren_18;MNB;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Naeroey_1994a
Vestland;Oeygarden;B14627;1990;Settlement;Budalen_16;N;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Naeroey_1994a
